id_demanda,Z,t_min
541584,104,126.92
625309,95,126.52333333333333
533285,94,126.52333333333333
522533,93,126.52333333333333
311504,102,101.055
625109,100,126.92
517332,91,101.02333333333333
521647,95,127.40666666666667
551261,102,126.11833333333334
311335,97,126.52333333333333
311171,100,126.58333333333333
545310,95,126.63833333333334
517164,92,125.83666666666666
541977,114,126.63833333333334
531529,96,126.52333333333333
311213,91,98.87166666666667
541276,91,101.09333333333333
533890,90,101.09333333333333
620402,94,101.09333333333333
126144,89,125.83666666666666
528677,96,126.63833333333334
544807,97,126.52333333333333
612566,97,127.40666666666667
521753,125,126.52333333333333
544220,99,126.52333333333333
654891,98,126.11833333333334
538934,129,126.11833333333334
617570,107,101.02333333333333
234700,103,126.52333333333333
534656,117,126.11833333333334
538622,98,126.52333333333333
311259,101,101.22333333333333
533100,111,125.83666666666666
623082,107,126.52333333333333
221311,113,126.63833333333334
615828,119,101.02333333333333
546477,96,126.52333333333333
521463,98,126.11833333333334
527231,113,126.52333333333333
544780,97,126.11833333333334
225286,104,126.52333333333333
510022,102,126.52333333333333
118196,99,126.11833333333334
215638,118,82.74166666666666
237297,118,126.52333333333333
123411,115,81.115
232272,106,82.74166666666666
689914,129,81.115
133217,108,81.115
649777,113,81.115
223422,117,81.115
250792,148,81.115
542392,115,81.115
549307,120,81.115
613307,107,82.74166666666666
537245,154,
652687,105,111.03333333333333
229622,155,
213048,146,81.115
221836,155,
250546,153,81.115
223388,145,
689912,122,81.115
653766,116,81.115
222633,124,1739.9183333333335
623952,142,
228768,123,111.03333333333333
114733,126,1739.9183333333335
681988,118,81.115
689915,266,
652781,127,81.115
653768,125,1739.9183333333335
228145,152,
250340,128,1739.9183333333335
210228,147,
618862,148,1739.9183333333335
218059,156,
612837,112,81.115
665996,131,1739.9183333333335
311220,108,1739.9183333333335
311366,112,1739.9183333333335
543531,141,1725.2966666666666
653774,148,
654900,125,1738.6033333333332
512446,110,1743.6633333333334
654920,117,1739.9183333333335
653772,107,1739.9183333333335
652692,108,1743.6633333333334
653770,110,1739.9183333333335
654892,122,1739.9183333333335
619743,137,1739.9183333333335
611264,112,1739.9183333333335
655675,110,1739.9183333333335
682254,145,1739.9183333333335
622990,123,1739.9183333333335
110684,114,1739.9183333333335
532525,110,1743.6633333333334
689916,147,
653771,109,1739.9183333333335
534577,119,1738.6033333333332
545108,163,
536152,148,1738.6033333333332
226275,115,1739.9183333333335
682637,161,
529565,105,1743.6633333333334
683748,143,1739.9183333333335
550425,109,1743.6633333333334
611521,116,1739.9183333333335
573330,113,1739.9183333333335
535509,112,1743.6633333333334
626841,111,1739.9183333333335
514953,123,1739.9183333333335
547729,106,1743.6633333333334
544620,130,1739.9183333333335
626638,111,1739.9183333333335
543551,83,4927.673333333334
623811,77,4922.591666666666
612479,76,4916.708333333333
573986,73,4927.673333333334
623759,88,4927.673333333334
612796,78,4927.673333333334
546840,75,4922.591666666666
526374,107,4909.201666666666
655676,78,4927.673333333334
540512,66,4908.745
650053,70,4927.673333333334
545731,79,4927.673333333334
682696,80,4922.591666666666
125721,64,4927.673333333334
119888,74,4922.591666666666
554724,64,4927.673333333334
681184,78,4922.591666666666
617229,82,4927.673333333334
235209,92,3865.8733333333334
250442,80,4909.201666666666
557762,78,4922.591666666666
311060,87,3859.6583333333333
617214,84,4927.673333333334
125592,76,4906.8
527114,73,4922.591666666666
511226,85,4922.591666666666
233959,97,3859.6583333333333
621691,76,4927.673333333334
572564,67,4922.591666666666
524185,80,2205.233333333333
311043,95,2205.233333333333
217030,91,2211.211666666667
311325,72,2204.5433333333335
654873,95,2204.5433333333335
311299,89,2211.211666666667
620385,76,2204.5433333333335
625079,98,2211.211666666667
520417,85,2205.9316666666664
573421,79,2204.5433333333335
683931,88,2205.588333333333
311145,81,2204.5433333333335
513865,86,2205.588333333333
622235,96,2204.5433333333335
226042,84,2205.9316666666664
527195,87,2205.588333333333
223690,72,2205.588333333333
528354,111,2204.5433333333335
243746,84,2204.5433333333335
516222,85,2204.5433333333335
515748,88,2204.5433333333335
114408,85,2205.588333333333
517112,82,2205.588333333333
540310,127,2204.5433333333335
311430,81,2205.5716666666663
528369,93,2205.9316666666664
311466,81,2205.588333333333
529306,115,2204.5433333333335
527819,113,2211.0583333333334
127690,79,2205.588333333333
225033,82,2211.211666666667
311478,82,2204.5433333333335
545849,80,2205.588333333333
649963,125,2204.5433333333335
311415,91,2205.233333333333
549599,81,3860.7233333333334
619213,100,3860.7233333333334
513663,117,100.35666666666665
224942,82,4916.708333333333
514757,93,3860.7233333333334
311367,78,4927.673333333334
311196,74,4927.673333333334
241900,91,3865.8733333333334
543973,89,3860.7233333333334
682638,67,4927.673333333334
533908,108,3865.8733333333334
215256,83,4928.67
550844,97,3865.8733333333334
623267,80,4922.634999999999
212575,80,4927.673333333334
517654,77,4928.67
681199,91,4928.67
533778,118,126.31333333333333
516774,85,4928.67
613156,92,4928.67
624575,77,4928.67
525507,77,3859.705
681196,103,3865.8733333333334
245812,72,4927.673333333334
536967,87,3860.7233333333334
549285,102,3865.8733333333334
541268,102,3865.8733333333334
311336,64,4927.673333333334
311315,69,4927.673333333334
614494,77,4928.67
211394,89,3865.701666666667
124147,80,3864.1266666666666
231436,83,3865.8733333333334
541147,92,3865.298333333333
223249,83,3859.483333333333
616271,77,3865.8733333333334
216358,78,3865.8733333333334
689935,82,3859.6583333333333
560013,79,3865.8733333333334
546652,87,3865.8733333333334
616451,80,3865.8733333333334
111925,77,3859.6583333333333
559512,75,3859.6583333333333
514410,86,3865.8733333333334
126438,78,3865.8733333333334
311057,97,3865.8733333333334
218516,83,3865.8733333333334
311400,78,3865.8733333333334
311275,84,3865.8733333333334
540567,86,3865.8733333333334
225951,72,3865.8733333333334
128548,108,126.58333333333333
225040,111,126.58333333333333
514268,96,126.58333333333333
222987,108,126.58333333333333
527330,101,126.58333333333333
689937,111,126.58333333333333
548989,112,126.58333333333333
626351,104,126.58333333333333
654931,104,126.58333333333333
250282,93,126.58333333333333
652693,129,126.58333333333333
233746,104,126.58333333333333
129635,97,126.58333333333333
528903,100,126.58333333333333
543951,111,126.58333333333333
521482,102,126.58333333333333
110129,111,126.58333333333333
117440,103,126.58333333333333
531347,103,126.92
132065,184,5.253333333333333
541550,147,5.253333333333333
545719,129,137.69833333333332
511345,135,137.69833333333332
613974,153,137.69833333333332
110610,113,126.58333333333333
534082,152,137.69833333333332
523543,166,5.253333333333333
511792,155,5.253333333333333
683012,112,126.58333333333333
518216,107,126.58333333333333
119812,104,126.58333333333333
520291,109,126.58333333333333
653707,108,126.58333333333333
535061,110,126.58333333333333
614508,117,1743.6633333333334
516396,107,126.58333333333333
515777,109,1743.6633333333334
556273,108,1743.6633333333334
534852,104,126.58333333333333
571528,106,126.58333333333333
515834,119,126.58333333333333
528066,107,1743.6633333333334
514796,126,137.69833333333332
516998,125,126.58333333333333
527251,105,1743.3966666666668
228074,139,137.69833333333332
546213,116,1743.3966666666668
510497,114,137.37666666666667
542131,110,1743.3966666666668
623608,121,137.37666666666667
515129,111,1743.3966666666668
519198,135,1743.3966666666668
229399,124,1743.3966666666668
618480,121,137.69833333333332
542431,113,1743.3966666666668
543069,114,137.37666666666667
536928,111,1743.3966666666668
527024,115,1743.6633333333334
548328,111,1743.3966666666668
216621,126,137.69833333333332
311097,113,1743.3966666666668
626421,112,1743.3966666666668
518888,113,1743.3966666666668
311257,118,126.58333333333333
621997,101,126.92
549195,108,126.58333333333333
520008,110,126.92
542938,136,137.37666666666667
511802,109,126.92
311040,105,126.92
228445,104,126.58333333333333
111693,88,125.83666666666666
241977,97,126.58333333333333
243328,89,126.58333333333333
515065,92,127.40666666666667
223600,91,126.58333333333333
514334,158,88.63666666666667
250482,150,88.685
114995,138,126.58333333333333
250564,113,126.58333333333333
311185,102,126.58333333333333
522892,117,126.58333333333333
236149,112,126.58333333333333
655078,103,126.58333333333333
128020,94,126.58333333333333
611055,99,126.58333333333333
563271,99,126.58333333333333
130504,109,126.58333333333333
225891,99,126.58333333333333
611206,110,126.58333333333333
223478,104,126.58333333333333
126442,105,126.46166666666666
110989,104,126.31333333333333
518756,123,126.58333333333333
250304,128,124.56833333333334
250763,127,126.58333333333333
250251,140,126.12666666666668
110724,118,124.56833333333334
538376,133,0.0
531316,184,217.02833333333334
622491,138,296.5933333333333
618886,127,0.0
517854,141,27.141666666666666
624974,139,0.0
655670,131,302.99666666666667
512585,193,0.0
245130,139,0.0
624703,138,7.778333333333333
538178,136,0.0
225123,137,7.778333333333333
543913,234,0.07
539615,198,0.0
119125,165,217.02833333333334
515378,226,209.535
241315,133,302.89500000000004
126112,156,0.0
510354,138,0.0
524944,247,0.07
240050,139,296.5933333333333
519665,159,0.0
689941,171,0.0
519639,143,27.141666666666666
535287,185,217.02833333333334
220322,135,296.5933333333333
684134,178,217.02833333333334
551526,159,7.778333333333333
243649,145,0.0
229080,152,217.02833333333334
655678,136,255.725
611352,125,255.725
125070,133,255.725
122840,134,0.0
653279,146,0.0
622267,140,0.07
530319,138,0.0
614676,138,0.0
520495,143,0.0
537465,139,0.0
532353,161,0.07
520466,142,0.0
649964,144,0.07
655667,1111,304.1383333333333
513653,128,296.5933333333333
549825,135,296.5933333333333
529232,131,255.725
689948,1089,255.46166666666667
114762,145,302.89500000000004
619801,134,296.5933333333333
224535,149,302.99666666666667
536638,141,296.5933333333333
689950,458,303.96500000000003
655666,1137,309.9266666666666
652698,894,303.575
120183,132,296.5933333333333
114698,115,137.69833333333332
216395,125,151.785
116223,123,151.785
213797,187,169.07166666666666
119609,122,137.69833333333332
513736,114,137.69833333333332
534848,123,137.69833333333332
510216,327,168.35166666666666
541347,112,137.37666666666667
535702,117,170.19166666666666
536126,120,137.69833333333332
652699,120,137.69833333333332
543914,111,137.69833333333332
618895,147,170.19166666666666
311411,126,137.37666666666667
539640,117,137.69833333333332
535005,115,137.69833333333332
310943,121,170.19166666666666
121664,128,169.1
546114,136,169.1
118458,135,169.1
133209,119,169.1
626737,141,169.1
689957,126,169.1
250541,134,
122892,153,467.8183333333333
530707,118,1734.4866666666667
533122,147,444.1166666666667
212730,128,
654997,137,
111735,130,
654107,139,
513812,137,
523758,690,330.07166666666666
512993,139,
555943,124,
519428,125,
115975,141,
223119,135,
652792,190,467.8183333333333
611276,135,
618736,170,467.8183333333333
654102,132,
231521,129,
114441,126,
122971,135,
517023,157,
612836,168,467.8183333333333
119230,161,467.8183333333333
651737,211,81.35
530727,187,346.0833333333333
681170,192,346.0833333333333
622842,226,
517818,310,320.8016666666666
514384,179,
544836,183,346.0833333333333
124093,159,346.0833333333333
653777,174,
518117,194,346.0833333333333
250725,153,
546022,183,97.74333333333334
520900,168,
524038,171,
624282,152,
546631,154,
545925,133,
653858,164,346.0833333333333
551164,162,
654914,165,97.74333333333334
524576,231,346.0833333333333
621995,612,467.335
653932,145,444.1166666666667
130131,135,444.1166666666667
115512,172,467.335
523947,167,441.8283333333333
110914,163,441.8283333333333
654912,177,467.8183333333333
510204,205,420.495
683492,150,467.8183333333333
651753,151,443.425
574281,163,441.8283333333333
518265,154,444.1166666666667
682658,303,467.335
573325,174,421.31
123533,155,450.26500000000004
652702,151,442.775
614808,183,423.295
519035,173,441.8283333333333
692484,146,443.425
653511,172,441.8283333333333
243668,128,
653784,188,441.8283333333333
118803,193,441.8283333333333
219831,170,443.425
124950,143,443.425
517329,141,444.1166666666667
225027,151,443.425
666001,207,441.8283333333333
521267,161,443.425
517608,185,443.425
218366,164,443.425
549597,194,441.8283333333333
226874,143,444.1166666666667
216929,151,443.425
536830,167,443.425
530208,191,441.8283333333333
689977,195,441.8283333333333
550443,197,441.8283333333333
653910,164,443.425
536402,149,444.1166666666667
131577,138,443.425
242214,172,441.8283333333333
128016,203,441.8283333333333
611427,180,441.8283333333333
114670,146,443.425
624310,191,441.8283333333333
617668,194,441.8283333333333
689987,153,443.425
515837,146,
619352,174,443.425
653282,163,
654952,154,
681799,135,
238992,123,
655681,164,443.425
235397,157,443.425
222334,152,443.425
246883,136,
653855,144,
513407,117,1734.4866666666667
682657,154,
527602,140,
542232,131,
543095,149,
242058,130,
666000,145,
115439,131,
651158,152,443.425
130576,140,
681798,155,
519579,144,
652793,174,443.425
651160,146,
654110,150,443.425
113616,131,
689984,154,
689994,176,443.425
681195,129,
553616,133,
237622,182,
522914,178,
654859,232,
652070,196,
654870,199,
654907,253,443.425
246538,181,
537496,203,443.425
684157,164,
652703,244,443.425
655680,210,
113021,226,
612146,182,
611912,235,443.425
665988,211,443.425
129636,168,
690005,192,
551627,187,
111235,174,
681189,187,
129759,165,
690007,168,
538998,224,
689998,216,443.425
250302,224,
617496,169,
625283,182,
653785,169,
620867,203,
654111,189,443.425
221087,234,443.425
690004,186,
250713,185,
242445,166,
626069,223,443.425
653786,247,443.425
655644,215,443.425
652938,169,
541033,208,443.425
620433,253,
115680,117,0.0
217756,94,2211.211666666667
235515,129,0.0
518064,105,2211.211666666667
532069,112,0.0
232177,95,2211.211666666667
513805,119,2205.9316666666664
250023,150,2211.135
238442,117,0.0
239519,113,0.0
311243,101,2206.6366666666668
311469,110,0.0
610050,154,0.0
548413,118,0.0
250400,138,0.0
540773,121,0.0
529297,146,0.0
128891,126,0.0
211937,163,0.0
616297,158,0.0
610809,156,0.0
311282,157,0.0
235240,222,0.0
226684,208,0.0
654903,176,0.0
233516,170,0.0
217992,203,0.0
610141,174,0.0
548940,162,0.0
544446,182,0.0
311234,174,0.0
236445,135,0.0
233017,200,0.0
311501,150,0.0
654934,195,0.0
512901,84,2211.211666666667
228555,78,2211.211666666667
231033,85,4909.201666666666
250702,79,2211.211666666667
534304,71,4909.201666666666
227547,78,4909.201666666666
311031,98,2211.211666666667
239179,63,15.658333333333333
559134,46,2.8800000000000003
657799,34,4.746666666666667
683164,28,4.241666666666666
568481,36,4.1883333333333335
555089,30,0.6783333333333333
651802,31,2.735
683162,33,5.21
549529,54,16.988333333333333
620200,35,1.805
227105,42,4.0216666666666665
614792,59,14.256666666666666
680438,70,21.19
651814,25,4.078333333333333
567002,30,3.5683333333333334
117723,36,1.845
569895,35,3.3216666666666668
566458,60,16.766666666666666
220219,35,2.5
110339,67,20.745
573695,63,18.046666666666667
683178,38,5.803333333333333
112774,43,7.703333333333333
563879,32,2.1266666666666665
562920,33,1.6516666666666666
567279,36,5.745
512800,239,21.311666666666667
114226,34,0.4216666666666667
683415,37,4.036666666666666
240169,37,3.828333333333333
569299,34,1.96
125413,40,16.5
625882,52,14.478333333333333
232917,46,20.883333333333333
683349,47,6.755
231379,30,12.835
310134,197,24.834999999999997
228571,57,26.971666666666668
651824,44,5.535
111899,30,3.1933333333333334
690406,166,13.483333333333333
220938,43,22.616666666666667
651821,55,7.1466666666666665
228741,45,21.790000000000003
126151,24,8.285
220884,17,22.926666666666666
524977,22,10.565
243592,40,7.9783333333333335
216437,17,17.526666666666664
235803,22,17.791666666666668
525304,174,111.48833333333333
650090,30,6.088333333333334
222672,26,5.131666666666666
121241,135,86.55
651830,28,4.543333333333334
117311,24,17.958333333333332
237213,29,24.998333333333335
114087,25,7.36
563652,25,4.163333333333333
654344,21,21.040000000000003
612208,27,10.368333333333334
653976,224,76.03
692505,91,50.71
620448,25,7.6883333333333335
624187,174,111.50166666666668
657538,33,15.316666666666666
113009,19,21.425
683343,19,15.178333333333335
210539,24,18.735
246235,19,14.110000000000001
683682,21,18.03166666666667
233964,20,23.285
527211,23,23.259999999999998
624046,25,18.803333333333335
513158,25,24.779999999999998
626089,35,29.720000000000002
132872,17,28.466666666666665
229670,16,20.101666666666667
538591,21,19.376666666666665
118572,21,19.858333333333334
567779,24,19.261666666666667
126075,20,21.740000000000002
120141,17,20.451666666666664
123873,25,15.736666666666668
241173,18,20.773333333333333
125319,22,16.8
225860,20,17.733333333333334
246098,18,22.241666666666667
120008,26,23.021666666666665
110286,20,13.55
611334,17,22.456666666666667
620282,20,24.701666666666664
682238,19,24.265
617221,14,22.9
226454,15,25.186666666666667
128352,18,26.07
211523,22,30.275
246742,13,27.365000000000002
617169,21,29.87
114814,387,82.14333333333335
657808,208,58.15
620326,161,57.695
537644,326,67.20166666666667
651203,184,45.34
653978,152,58.656666666666666
127436,335,83.56
214148,258,62.07333333333334
618001,218,50.943333333333335
657806,398,81.905
113840,1612,108.84166666666667
114779,354,77.70833333333333
573741,508,90.15666666666667
555729,241,56.69166666666667
616835,250,58.013333333333335
242069,171,44.55
683417,178,46.276666666666664
690416,123,50.24166666666667
690420,326,83.88000000000001
241562,167,61.96666666666667
550524,205,56.245
571523,243,56.95
519760,241,62.365
612184,340,84.00666666666666
690427,168,51.81166666666666
210012,76,36.516666666666666
226940,129,41.01166666666666
625951,213,68.58333333333333
242584,93,37.001666666666665
545422,119,28.691666666666666
619994,305,79.41666666666667
655865,156,36.99166666666667
531839,126,42.03333333333333
132881,118,52.24333333333333
690424,119,40.730000000000004
127266,85,43.72166666666667
526555,80,31.123333333333335
683420,115,42.13666666666666
683404,126,35.22833333333333
623296,104,32.67333333333333
619321,109,33.78
234349,54,21.465
115481,270,57.318333333333335
657213,88,26.801666666666666
613161,102,40.38
534085,157,58.12166666666667
680537,93,36.013333333333335
656359,76,29.561666666666667
526358,97,27.32
539314,91,23.785
221330,114,40.81666666666667
220106,74,27.188333333333333
621309,65,34.348333333333336
233525,81,31.136666666666667
566144,71,34.86666666666667
130900,100,44.16166666666666
532281,83,28.28166666666667
621300,101,24.63
130776,98,24.891666666666666
617663,111,38.9
621031,163,51.40333333333333
527683,102,40.38166666666667
551082,71,19.511666666666667
537443,221,51.16833333333333
235156,62,35.385
657674,136,41.72
223788,258,74.15333333333334
626656,101,23.066666666666666
523769,123,42.115
131073,91,34.19166666666667
620096,145,45.818333333333335
114902,113,42.281666666666666
132367,200,67.56833333333333
651202,95,29.526666666666664
210480,176,48.208333333333336
235777,107,38.605000000000004
523029,84,23.485
619395,82,17.208333333333332
617266,97,19.118333333333332
542570,112,41.848333333333336
235430,174,66.95
520066,88,24.416666666666668
210310,129,43.56333333333334
683347,31,3.7550000000000003
562505,38,1.5450000000000002
683346,31,4.838333333333334
573946,36,4.058333333333334
683177,42,4.086666666666667
562759,32,3.8983333333333334
554867,41,1.1849999999999998
683168,27,4.8149999999999995
115570,35,2.7116666666666664
683179,45,6.65
241026,33,2.915
117087,35,4.088333333333334
542219,2268,160.75833333333333
112712,2173,117.45333333333333
124743,1985,158.77833333333334
525286,2216,201.29500000000002
121210,1983,177.79500000000002
513068,1958,152.815
118382,1009,119.74666666666667
229098,1965,115.30166666666668
229853,1801,167.38166666666666
118809,2106,179.94666666666666
244696,2603,145.02833333333334
656413,2151,138.03833333333333
132932,2063,142.55499999999998
235244,2519,179.94666666666666
516107,2573,134.965
656751,1633,150.125
521328,2080,160.99666666666664
656407,1723,184.375
516244,1758,185.99333333333334
657815,1692,169.45
616815,1283,181.15166666666667
550479,1311,175.54166666666666
551411,1580,155.41333333333333
514588,2606,130.605
550074,1191,168.66666666666666
516441,966,168.35666666666665
521795,2350,150.92999999999998
513966,2152,159.73333333333332
538214,1922,210.65833333333333
537823,1385,153.05666666666667
690436,2272,174.03333333333333
522624,1782,158.93333333333334
623781,1725,176.25666666666666
656288,1819,150.84166666666667
656408,1585,158.76833333333335
573733,1117,173.9
651100,1357,153.37333333333333
563273,1693,175.81
690439,2235,179.41
532362,2814,128.39833333333334
511853,2216,152.45666666666665
690432,2064,190.14833333333334
548944,1753,204.66666666666666
613925,1401,159.94500000000002
626846,2433,128.07666666666668
225883,987,126.76333333333334
540102,1547,169.815
651060,2064,146.56166666666667
656046,2153,152.70333333333335
212506,2242,136.72166666666666
244101,1130,127.24666666666667
216671,1951,214.84666666666666
534098,2311,143.5883333333333
114731,2289,138.09666666666666
656755,2257,157.61666666666667
563149,1481,178.54166666666666
680388,1998,156.91666666666666
549117,1436,178.99833333333333
535407,2084,164.80666666666667
656047,1793,158.68833333333333
543542,1260,203.85166666666666
521446,2099,142.78333333333333
510224,1539,183.52666666666667
518907,2125,159.065
612406,2041,123.73166666666665
545628,2420,143.05833333333334
123124,1741,190.00166666666667
692506,2080,164.10333333333335
211813,2415,199.75166666666667
651102,2327,147.91333333333333
651099,2697,125.17666666666668
225245,2138,153.41666666666666
510974,2069,164.23999999999998
213051,2727,131.27666666666667
562843,2133,138.59166666666667
569226,1931,146.88500000000002
544222,2364,156.63833333333332
610356,2135,156.0883333333333
217958,2040,190.14833333333334
651101,2689,129.52166666666668
227372,1538,128.78333333333333
225428,891,58.92333333333333
544508,1980,83.65
657300,1528,68.21333333333334
241585,3177,106.47833333333332
130321,1335,80.27833333333334
527864,1692,88.82333333333332
682939,3029,109.55166666666668
690466,328,22.85666666666667
126435,1586,69.11833333333334
657816,800,49.47
549185,1434,71.42833333333333
690454,3092,114.025
531174,1755,74.455
682730,1572,82.83333333333333
126208,1591,83.92666666666668
243092,1691,70.50333333333333
546060,1644,72.12833333333333
129434,1426,84.60833333333333
615751,2166,84.09666666666666
114533,3184,125.00666666666666
542837,845,44.13333333333333
219655,2234,88.97333333333333
129311,1696,79.55
690461,1222,68.73833333333333
690463,1448,86.46333333333334
690444,1871,80.48166666666665
223602,1392,118.11833333333334
131199,1191,67.47166666666666
510305,3284,129.335
622359,3083,102.53500000000001
117061,1529,65.61833333333333
657189,1421,68.86
652707,1578,130.77666666666667
130457,1814,76.64833333333333
125515,1257,66.575
547826,3064,108.39833333333333
690450,3212,113.89833333333333
657684,1312,66.39833333333334
130742,701,47.61833333333333
690451,3104,117.05333333333333
126107,1992,81.38333333333334
123862,3075,114.57833333333333
126960,1620,85.13833333333334
246074,3133,119.94166666666666
544640,503,42.835
523716,1542,131.415
533082,1144,139.03166666666667
121033,712,137.14166666666668
543123,1666,146.37666666666667
541056,799,143.2866666666667
515491,1369,131.4
514575,1719,118.72333333333333
539054,1967,134.57166666666666
683986,3111,129.645
549718,1918,113.64666666666668
538909,3067,117.52
536273,1938,133.815
542735,2412,136.32833333333332
519573,1434,116.89666666666668
224536,1489,146.76666666666668
530026,2617,148.71
246958,960,107.92
110460,3006,138.80166666666668
690473,2439,143.42833333333334
620709,1509,129.985
234378,1179,121.655
540843,1865,132.27666666666667
119828,815,97.82166666666667
533825,1127,113.59833333333333
530190,1528,146.37
539692,2014,132.52333333333334
225884,896,106.2
547452,1557,128.34166666666667
545617,1653,128.3
690475,1852,128.74666666666667
111628,1066,114.53500000000001
656567,1653,132.575
119789,1456,123.86
614750,3264,126.7
684159,2955,167.36666666666667
223915,3429,180.82833333333335
657660,1492,129.43666666666667
124053,3072,140.56666666666666
222368,1933,149.86833333333334
683013,1773,126.73833333333333
657638,1835,120.33500000000001
538134,3089,165.28
243227,3338,176.47
618803,1660,142.575
546551,2762,123.41333333333334
611026,1735,142.59166666666667
236656,3013,152.09166666666667
683297,3104,152.12833333333336
657572,2834,148.16833333333335
657219,1622,130.85166666666666
127141,2785,91.40833333333333
528415,1592,128.85166666666666
565561,2385,113.59166666666667
543355,3085,176.95833333333334
222936,3326,174.45833333333334
117048,1212,153.71833333333333
211472,1827,104.02166666666668
117508,1795,161.54666666666665
221099,3084,165.40333333333334
657133,3130,155.84
229763,2483,123.38000000000001
236392,1306,140.54166666666666
558988,2165,127.35333333333332
110894,1971,109.08666666666666
624751,3129,128.915
684092,3005,170.72666666666666
613679,1811,140.75
131413,2637,95.95666666666666
245046,1687,128.98666666666665
658712,1580,168.6
528140,2423,155.42000000000002
219145,2483,158.84833333333333
614072,2528,154.405
221463,2822,137.275
617313,2241,135.87333333333333
527213,3099,140.46166666666667
122068,1626,129.57166666666666
540831,1820,128.22
651836,2566,122.03666666666666
119302,2373,165.40833333333333
690478,2394,120.89333333333335
129583,2380,129.32666666666668
520817,2248,160.39166666666668
650059,2158,106.5
517371,2238,153.24833333333333
622600,2034,110.20333333333333
231406,1952,161.74166666666667
520707,3393,178.55
558112,1875,115.4
224539,582,91.89
657641,1898,127.85333333333332
560592,539,90.695
616620,399,77.54333333333334
682745,576,87.15166666666667
550673,880,98.14833333333333
511725,715,90.58999999999999
230387,825,95.55
216054,410,81.16333333333334
618224,590,88.05333333333333
684109,726,96.06
526074,1900,127.84833333333333
532579,553,84.13666666666667
532763,619,89.725
690496,1497,127.03666666666666
623325,2140,138.16
624694,1416,122.01
228021,539,92.45333333333333
682940,1352,116.135
690500,1875,82.31666666666666
515132,1400,120.96833333333333
620704,1868,120.08999999999999
549823,641,99.3
130840,1220,116.45666666666666
123932,1572,124.645
652949,1247,115.805
610209,1715,114.46333333333334
111948,1869,80.03999999999999
114222,1704,80.06333333333333
625083,1990,83.04666666666667
124517,1243,111.925
690495,1382,126.05666666666666
539470,1628,128.96166666666667
133346,1368,125.49666666666667
621222,2071,93.905
656759,1257,112.06166666666667
548193,1545,161.43833333333333
112481,1714,156.06333333333333
521461,1133,147.655
516831,1227,149.77
516328,1490,144.57666666666668
658715,1494,160.155
610027,1768,159.30833333333334
548524,1846,156.66333333333333
528962,1666,165.45333333333335
128055,372,88.76166666666667
212797,427,90.66166666666666
131838,218,157.82166666666666
538718,715,99.42833333333333
132401,402,81.57833333333333
232769,836,106.86
515479,396,81.03
531150,400,95.25166666666668
236197,491,112.00666666666666
120997,317,88.99833333333332
614248,496,90.37166666666667
130259,329,75.685
217201,552,102.71666666666667
542069,275,100.67166666666667
246621,359,73.04666666666667
228565,497,107.77833333333334
622610,357,77.56166666666667
116114,180,144.31166666666667
529376,1246,117.42666666666668
121378,411,71.69166666666666
651055,308,120.05333333333333
237731,222,103.01166666666667
618573,459,98.58
234797,503,92.86666666666666
115021,263,111.92833333333333
690510,551,102.81166666666667
210989,193,140.90333333333334
623744,205,140.55499999999998
527201,165,101.02
658717,448,122.84333333333333
110669,1074,108.045
616648,209,157.39166666666668
514364,533,90.86999999999999
548528,242,97.44
619267,372,88.60833333333333
524928,2821,164.20499999999998
119604,3081,145.53833333333333
542020,1891,157.565
547807,3179,160.52833333333334
570789,2991,152.96833333333333
116586,2237,163.88166666666666
623616,2052,157.82166666666666
241609,2381,141.42666666666668
615297,2895,159.26166666666668
241675,2892,147.68833333333333
243115,2871,172.37666666666667
573651,2357,166.645
225787,2010,153.58666666666667
233437,2615,169.04666666666665
223410,2130,159.745
112324,2112,159.01000000000002
533552,2643,174.76166666666668
132144,2434,143.48333333333332
690513,3410,161.07333333333332
118213,2337,149.15666666666667
110023,2711,148.04666666666665
515575,2713,172.225
132655,3302,166.735
526221,2399,157.94666666666666
525401,3214,169.17333333333332
534812,2457,165.38333333333333
133244,2233,166.03
620260,2415,154.79500000000002
213295,941,91.05666666666666
516073,1317,110.30333333333333
110843,1179,107.6
117275,1265,110.28333333333333
124662,1008,91.6
574387,3300,181.06166666666667
231101,923,89.85
228647,2592,116.88666666666667
116359,1336,114.07333333333332
532855,1327,112.50500000000001
235553,1484,116.00666666666666
224162,1840,103.45833333333333
549561,488,86.65333333333334
622116,1761,111.21666666666667
541817,1346,106.455
651843,1466,114.815
129089,685,103.45
624780,1000,110.26666666666667
113882,1199,93.73666666666666
616352,1679,268.5383333333333
522649,1669,239.81166666666667
548301,1670,223.24833333333333
133224,2893,173.94
522351,1274,242.93333333333334
690515,2374,168.22
214000,2505,175.30666666666667
537022,2457,201.12666666666667
232936,1789,251.32999999999998
530838,2437,176.18333333333334
537549,2341,212.35166666666666
657624,2035,176.15666666666667
531444,2576,176.94666666666666
549180,1668,145.40833333333333
572713,2426,189.76166666666668
212431,1031,131.51333333333335
654353,2321,164.69
515955,2500,162.75666666666666
246305,2491,208.49166666666667
657632,2658,256.0516666666667
233023,1332,138.12333333333333
680492,2614,221.25666666666666
515843,834,176.94166666666666
515284,2088,182.025
544854,1564,144.76333333333332
133342,2176,173.215
680502,2588,255.985
